num_reads,num_writes,total_ops,ratio_rw,avg_io_size,avg_elapsed,std_elapsed,rango_tiempo
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.1806576335845104,-0.45194522001160276,-0.4626994179650375,-1.3655589506175347
-0.325045456003854,-0.5757522339011972,-0.40493098831575536,-0.2552090472018318,-0.19023348011922572,-0.4529135778612277,-0.46047391349142336,-0.8216376265226212
-0.325045456003854,-0.5757522339011972,-0.40493098831575536,-0.2552090472018318,-0.1295864520660287,-0.45840093900910245,-0.4623285005527685,-1.3655582064678258
-0.325045456003854,-0.5257055161829438,-0.39340371271168695,-0.2552090472018318,-0.18042861483330644,-0.4585543708955901,-0.45834602827110826,0.90076346300924
-0.325045456003854,-0.567146915922493,-0.402948922827273,-0.2552090472018318,-0.1806576335845104,-0.45763028755377594,-0.46021686740097145,0.8630066213159288
-0.325045456003854,-0.5757522339011972,-0.40493098831575536,-0.2552090472018318,-0.19023348011922572,-0.44048631879104067,-0.4539210392080039,-0.9122919763127482
-0.3190063284463395,-0.45391904778164827,-0.37180963081085294,-0.21001120127078154,0.39807225635814336,-0.4211047200409725,-0.4377756874580023,0.8870700544673433
-0.325045456003854,-0.5757522339011972,-0.40493098831575536,-0.2552090472018318,-0.21896101972337167,-0.45670631277225876,-0.46239032012147996,-1.3542273712617687
-0.3168895208488602,0.18966815473091309,-0.2217985691036099,-0.24546279926349698,-0.0916719512404664,-0.27064908698892687,0.219839025273212,0.9112367280029975
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.1295864520660287,-0.42386284237247884,-0.4626994179650375,-1.3655589506175347
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.1806576335845104,-0.44629646588879046,-0.4626994179650375,-1.3655589506175347
-0.3064300009554331,-0.5700908404941549,-0.3880312720455374,2.53121485658869,-0.12426000982176987,0.1104736525713429,-0.13265613749407026,0.09251276612879084
-0.3247964198159152,-0.567146915922493,-0.40274028435480114,-0.23004735977629867,10.015007331377838,0.8160350195626577,0.04978548559418629,-1.356209736980073
-0.31676500275489083,0.28681766559575783,-0.1993177736947706,-0.2464278757833172,-0.09788709802007453,-0.40751623838505974,-0.3745405096159926,0.9114683889844706
-0.2799076469399571,2.01354265474364,0.22927780838047837,-0.23925747026626737,-0.018577710278888906,-0.32373281458250686,0.2955850978885112,0.9122135812584903
-0.32050054557397195,-0.454824870726775,-0.3732701001181557,-0.22094033111854974,0.3689026624515985,-0.3904465461675636,-0.12544952722739772,0.8951481924085521
